NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.4	EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.4	Details ...	87	0.70691293	2.7554665	0.0	0.0	0.0	3275	tags=80%, list=21%, signal=101%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20220310%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20220310%WP477%HOMO SAPIENS	Details ...	80	0.71013176	2.7550764	0.0	0.0	0.0	3247	tags=79%, list=21%, signal=99%	
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 79%975956	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 79%975956	Details ...	89	0.6988091	2.750262	0.0	0.0	0.0	3275	tags=80%, list=21%, signal=101%	
PEPTIDE CHAIN ELONGATION%REACTOME DATABASE ID RELEASE 79%156902	PEPTIDE CHAIN ELONGATION%REACTOME DATABASE ID RELEASE 79%156902	Details ...	84	0.715498	2.7395134	0.0	0.0	0.0	3275	tags=81%, list=21%, signal=102%	
EUKARYOTIC TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 79%156842	EUKARYOTIC TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 79%156842	Details ...	89	0.69271666	2.7254987	0.0	0.0	0.0	3275	tags=78%, list=21%, signal=98%	
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.3	TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.3	Details ...	57	0.71441865	2.6304452	0.0	0.0	0.0	4202	tags=89%, list=27%, signal=122%	
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975957.1	NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975957.1	Details ...	109	0.63491195	2.6151013	0.0	0.0	0.0	3275	tags=72%, list=21%, signal=91%	
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 79%72702	RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 79%72702	Details ...	57	0.71459585	2.588938	0.0	0.0	0.0	4202	tags=89%, list=27%, signal=122%	
NONSENSE-MEDIATED DECAY (NMD)%REACTOME%R-HSA-927802.2	NONSENSE-MEDIATED DECAY (NMD)%REACTOME%R-HSA-927802.2	Details ...	109	0.63491195	2.582805	0.0	0.0	0.0	3275	tags=72%, list=21%, signal=91%	
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.3	ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.3		58	0.7021667	2.5665324	0.0	0.0	0.0	4202	tags=88%, list=27%, signal=120%	
CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.2	CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.2		148	0.5924637	2.558545	0.0	0.0	0.0	3283	tags=62%, list=21%, signal=78%	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2		50	0.71589863	2.5441034	0.0	0.0	0.0	4202	tags=90%, list=27%, signal=123%	
SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 79%376176	SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 79%376176		191	0.57961535	2.5295718	0.0	0.0	0.0	3445	tags=64%, list=22%, signal=82%	
HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1		143	0.5830792	2.502488	0.0	0.0	0.0	4265	tags=65%, list=27%, signal=89%	
SELENOAMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 79%2408522	SELENOAMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 79%2408522		108	0.6208319	2.4887686	0.0	0.0	0.0	4202	tags=80%, list=27%, signal=108%	
KERATINIZATION%GOBP%GO:0031424	KERATINIZATION%GOBP%GO:0031424		30	0.76116574	2.4157226	0.0	0.0	0.0	1609	tags=37%, list=10%, signal=41%	
RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.3	RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.3		186	0.54198855	2.371701	0.0	0.0	0.0	4589	tags=67%, list=30%, signal=94%	
RRNA PROCESSING%REACTOME%R-HSA-72312.3	RRNA PROCESSING%REACTOME%R-HSA-72312.3		196	0.53424937	2.3632133	0.0	0.0	0.0	4589	tags=65%, list=30%, signal=92%	
MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.3	MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.3		176	0.54233783	2.3490474	0.0	0.0	0.0	4589	tags=68%, list=30%, signal=95%	
GLUCOCORTICOID RECEPTOR PATHWAY%WIKIPATHWAYS_20220310%WP2880%HOMO SAPIENS	GLUCOCORTICOID RECEPTOR PATHWAY%WIKIPATHWAYS_20220310%WP2880%HOMO SAPIENS		45	0.67946005	2.340322	0.0	0.0	0.0	498	tags=53%, list=3%, signal=55%	
RESPONSE TO COPPER ION%GOBP%GO:0046688	RESPONSE TO COPPER ION%GOBP%GO:0046688		16	0.8468758	2.3217373	0.0	3.4493947E-5	0.001	389	tags=50%, list=3%, signal=51%	
ELECTRON TRANSPORT CHAIN: OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20220310%WP111%HOMO SAPIENS	ELECTRON TRANSPORT CHAIN: OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20220310%WP111%HOMO SAPIENS		73	0.59974027	2.3152094	0.0	3.3448672E-5	0.001	4239	tags=67%, list=27%, signal=92%	
APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME DATABASE ID RELEASE 79%179419	APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME DATABASE ID RELEASE 79%179419		72	0.607628	2.310755	0.0	3.246489E-5	0.001	3562	tags=58%, list=23%, signal=75%	
CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME DATABASE ID RELEASE 79%174184	CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME DATABASE ID RELEASE 79%174184		71	0.61078715	2.3101404	0.0	3.1537318E-5	0.001	3562	tags=59%, list=23%, signal=76%	
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333		141	0.54400426	2.3097458	0.0	3.0661286E-5	0.001	4282	tags=57%, list=28%, signal=78%	
REGULATION OF APOPTOSIS%REACTOME%R-HSA-169911.2	REGULATION OF APOPTOSIS%REACTOME%R-HSA-169911.2		51	0.6470743	2.3082497	0.0	2.9832601E-5	0.001	3562	tags=67%, list=23%, signal=86%	
REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%R-HSA-211733.1	REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%R-HSA-211733.1		48	0.655377	2.3070264	0.0	2.9047533E-5	0.001	3562	tags=69%, list=23%, signal=89%	
ROS SENSING BY NFE2L2%REACTOME%R-HSA-8932339.1	ROS SENSING BY NFE2L2%REACTOME%R-HSA-8932339.1		55	0.6466906	2.3043475	0.0	2.8302724E-5	0.001	3562	tags=65%, list=23%, signal=85%	
VPU MEDIATED DEGRADATION OF CD4%REACTOME%R-HSA-180534.1	VPU MEDIATED DEGRADATION OF CD4%REACTOME%R-HSA-180534.1		49	0.6534816	2.3005364	0.0	2.7595157E-5	0.001	3562	tags=67%, list=23%, signal=87%	
AEROBIC RESPIRATION%GOBP%GO:0009060	AEROBIC RESPIRATION%GOBP%GO:0009060		127	0.5557373	2.2980118	0.0	5.338635E-5	0.002	4993	tags=65%, list=32%, signal=94%	
OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119	OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119		101	0.5762337	2.2968132	0.0	5.2115247E-5	0.002	4237	tags=60%, list=27%, signal=83%	
MAPK6 MAPK4 SIGNALING%REACTOME%R-HSA-5687128.3	MAPK6 MAPK4 SIGNALING%REACTOME%R-HSA-5687128.3		80	0.5920733	2.290271	0.0	5.090326E-5	0.002	3562	tags=59%, list=23%, signal=76%	
TRANSLATIONAL INITIATION%GOBP%GO:0006413	TRANSLATIONAL INITIATION%GOBP%GO:0006413		52	0.6380905	2.2900429	0.0	4.9746373E-5	0.002	3732	tags=69%, list=24%, signal=91%	
SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME DATABASE ID RELEASE 79%174113	SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME DATABASE ID RELEASE 79%174113		53	0.63817984	2.278914	0.0	4.8640894E-5	0.002	3661	tags=66%, list=24%, signal=86%	
NEGATIVE REGULATION OF NOTCH4 SIGNALING%REACTOME DATABASE ID RELEASE 79%9604323	NEGATIVE REGULATION OF NOTCH4 SIGNALING%REACTOME DATABASE ID RELEASE 79%9604323		52	0.628836	2.2758815	0.0	7.151487E-5	0.003	4054	tags=71%, list=26%, signal=96%	
APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME DATABASE ID RELEASE 79%176409	APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME DATABASE ID RELEASE 79%176409		74	0.6015412	2.2745829	0.0	6.999327E-5	0.003	4054	tags=62%, list=26%, signal=84%	
RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME DATABASE ID RELEASE 79%163200	RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME DATABASE ID RELEASE 79%163200		124	0.54833925	2.271728	0.0	9.076195E-5	0.004	4675	tags=63%, list=30%, signal=89%	
DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME DATABASE ID RELEASE 79%5678895	DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME DATABASE ID RELEASE 79%5678895		58	0.62209827	2.2695942	0.0	8.890966E-5	0.004	4108	tags=71%, list=26%, signal=96%	
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME DATABASE ID RELEASE 79%180585	VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME DATABASE ID RELEASE 79%180585		51	0.6475451	2.2672694	0.0	8.713147E-5	0.004	3562	tags=67%, list=23%, signal=86%	
ACTIVATION OF APC C AND APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176814.3	ACTIVATION OF APC C AND APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176814.3		75	0.59146905	2.2656338	0.0	1.0693394E-4	0.005	4054	tags=61%, list=26%, signal=83%	
HH MUTANTS ARE DEGRADED BY ERAD%REACTOME DATABASE ID RELEASE 79%5362768	HH MUTANTS ARE DEGRADED BY ERAD%REACTOME DATABASE ID RELEASE 79%5362768		53	0.6303764	2.2638643	0.0	1.04877516E-4	0.005	4108	tags=72%, list=26%, signal=97%	
APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME DATABASE ID RELEASE 79%174154	APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME DATABASE ID RELEASE 79%174154		66	0.5983451	2.2616997	0.0	1.02898695E-4	0.005	3562	tags=59%, list=23%, signal=76%	
INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME%R-HSA-168273.3	INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME%R-HSA-168273.3		128	0.5450483	2.24974	0.0	1.0099317E-4	0.005	3691	tags=62%, list=24%, signal=80%	
REGULATION OF APC C ACTIVATORS BETWEEN G1 S AND EARLY ANAPHASE%REACTOME%R-HSA-176408.4	REGULATION OF APC C ACTIVATORS BETWEEN G1 S AND EARLY ANAPHASE%REACTOME%R-HSA-176408.4		79	0.5834212	2.244403	0.0	1.1862727E-4	0.006	4054	tags=61%, list=26%, signal=82%	
ZINC ION HOMEOSTASIS%GOBP%GO:0055069	ZINC ION HOMEOSTASIS%GOBP%GO:0055069		21	0.7743133	2.2423527	0.0	1.1650893E-4	0.006	330	tags=33%, list=2%, signal=34%	
REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME DATABASE ID RELEASE 79%350562	REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME DATABASE ID RELEASE 79%350562		49	0.6360352	2.2422156	0.0	1.1446491E-4	0.006	4054	tags=67%, list=26%, signal=91%	
FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME DATABASE ID RELEASE 79%8854050	FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME DATABASE ID RELEASE 79%8854050		52	0.63503397	2.2417033	0.0	1.12491376E-4	0.006	4054	tags=71%, list=26%, signal=96%	
AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 79%349425	AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 79%349425		50	0.63032037	2.2368915	0.0	1.1058474E-4	0.006	3562	tags=66%, list=23%, signal=85%	
STABILIZATION OF P53%REACTOME%R-HSA-69541.5	STABILIZATION OF P53%REACTOME%R-HSA-69541.5		55	0.6262255	2.2312534	0.0	1.0874166E-4	0.006	3562	tags=62%, list=23%, signal=80%	
CELLULAR ZINC ION HOMEOSTASIS%GOBP%GO:0006882	CELLULAR ZINC ION HOMEOSTASIS%GOBP%GO:0006882		20	0.7934221	2.227563	0.0	1.2467282E-4	0.007	330	tags=35%, list=2%, signal=36%	
RESPONSE TO CADMIUM ION%GOBP%GO:0046686	RESPONSE TO CADMIUM ION%GOBP%GO:0046686		22	0.7590292	2.2109737	0.0	1.7608676E-4	0.01	413	tags=36%, list=3%, signal=37%	
PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776	PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776		62	0.5952901	2.1999986	0.0	2.2482872E-4	0.013	4232	tags=61%, list=27%, signal=84%	
HH MUTANTS ABROGATE LIGAND SECRETION%REACTOME%R-HSA-5387390.4	HH MUTANTS ABROGATE LIGAND SECRETION%REACTOME%R-HSA-5387390.4		54	0.61773753	2.198153	0.0	2.3840505E-4	0.014	4108	tags=70%, list=26%, signal=95%	
REGULATION OF BLOOD PRESSURE%GOBP%GO:0008217	REGULATION OF BLOOD PRESSURE%GOBP%GO:0008217		54	0.6111562	2.1976252	0.0	2.3473728E-4	0.014	456	tags=26%, list=3%, signal=27%	
PROTON MOTIVE FORCE-DRIVEN ATP SYNTHESIS%GOBP%GO:0015986	PROTON MOTIVE FORCE-DRIVEN ATP SYNTHESIS%GOBP%GO:0015986		69	0.5725079	2.1897244	0.0	2.6415088E-4	0.016	4595	tags=64%, list=30%, signal=90%	
PURINE NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009144	PURINE NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009144		91	0.550293	2.1871107	0.0	2.7616764E-4	0.017	4484	tags=62%, list=29%, signal=86%	
DETOXIFICATION%GOBP%GO:0098754	DETOXIFICATION%GOBP%GO:0098754		39	0.6603443	2.183774	0.0	2.7210635E-4	0.017	1030	tags=36%, list=7%, signal=38%	
APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 79%174143	APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 79%174143		86	0.5579114	2.1835709	0.0	2.8435924E-4	0.018	4054	tags=57%, list=26%, signal=77%	
METABOLISM OF POLYAMINES%REACTOME%R-HSA-351202.3	METABOLISM OF POLYAMINES%REACTOME%R-HSA-351202.3		56	0.5961645	2.1779544	0.0	2.8029695E-4	0.018	4054	tags=66%, list=26%, signal=89%	
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646		76	0.5707949	2.1776767	0.0	2.7634914E-4	0.018	5708	tags=79%, list=37%, signal=124%	
CELLULAR RESPONSE TO CADMIUM ION%GOBP%GO:0071276	CELLULAR RESPONSE TO CADMIUM ION%GOBP%GO:0071276		22	0.7590292	2.171303	0.0	3.6420836E-4	0.024	413	tags=36%, list=3%, signal=37%	
HEDGEHOG LIGAND BIOGENESIS%REACTOME%R-HSA-5358346.1	HEDGEHOG LIGAND BIOGENESIS%REACTOME%R-HSA-5358346.1		57	0.59402317	2.1712055	0.0	3.5921918E-4	0.024	4108	tags=67%, list=26%, signal=90%	
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904		88	0.55361956	2.170662	0.0	3.5436486E-4	0.024	4237	tags=59%, list=27%, signal=81%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775		78	0.5625131	2.1691842	0.0	3.4964E-4	0.024	5708	tags=78%, list=37%, signal=123%	
REGULATION OF MITOTIC CELL CYCLE%REACTOME DATABASE ID RELEASE 79%453276	REGULATION OF MITOTIC CELL CYCLE%REACTOME DATABASE ID RELEASE 79%453276		86	0.5579114	2.1675105	0.0	3.4503947E-4	0.024	4054	tags=57%, list=26%, signal=77%	
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980	ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980		163	0.5023624	2.1670291	0.0	3.4055844E-4	0.024	4282	tags=55%, list=28%, signal=75%	
AUF1 (HNRNP D0) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450408.3	AUF1 (HNRNP D0) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450408.3		52	0.60606647	2.166754	0.0	3.3619232E-4	0.024	4054	tags=67%, list=26%, signal=91%	
NUCLEAR RECEPTORS META-PATHWAY%WIKIPATHWAYS_20220310%WP2882%HOMO SAPIENS	NUCLEAR RECEPTORS META-PATHWAY%WIKIPATHWAYS_20220310%WP2882%HOMO SAPIENS		165	0.4956824	2.1656616	0.0	3.3193672E-4	0.024	498	tags=21%, list=3%, signal=22%	
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME%R-HSA-8852276.2	THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME%R-HSA-8852276.2		58	0.5967125	2.1653206	0.0	3.277875E-4	0.024	4054	tags=67%, list=26%, signal=91%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773		78	0.5625131	2.1642492	0.0	3.2374077E-4	0.024	5708	tags=78%, list=37%, signal=123%	
INFLUENZA INFECTION%REACTOME%R-HSA-168255.4	INFLUENZA INFECTION%REACTOME%R-HSA-168255.4		147	0.50566256	2.1622603	0.0	3.1979269E-4	0.024	3275	tags=56%, list=21%, signal=70%	
RESPONSE TO ZINC ION%GOBP%GO:0010043	RESPONSE TO ZINC ION%GOBP%GO:0010043		18	0.7910866	2.159499	0.0	3.2923868E-4	0.025	330	tags=39%, list=2%, signal=40%	
CYTOPLASMIC TRANSLATIONAL INITIATION%GOBP%GO:0002183	CYTOPLASMIC TRANSLATIONAL INITIATION%GOBP%GO:0002183		33	0.68061644	2.1568198	0.0	3.3818273E-4	0.026	3645	tags=70%, list=23%, signal=91%	
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 79%1428517	THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 79%1428517		170	0.49214032	2.1535454	0.0	4.2460812E-4	0.033	4675	tags=58%, list=30%, signal=82%	
DEGRADATION OF GLI1 BY THE PROTEASOME%REACTOME%R-HSA-5610780.1	DEGRADATION OF GLI1 BY THE PROTEASOME%REACTOME%R-HSA-5610780.1		56	0.5960331	2.1467562	0.0	4.583011E-4	0.036	4054	tags=68%, list=26%, signal=92%	
DEGRADATION OF GLI2 BY THE PROTEASOME%REACTOME%R-HSA-5610783.1	DEGRADATION OF GLI2 BY THE PROTEASOME%REACTOME%R-HSA-5610783.1		56	0.5939847	2.1465688	0.0	4.5303328E-4	0.036	4054	tags=68%, list=26%, signal=92%	
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.4	AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.4		64	0.57594854	2.144866	0.0	4.601318E-4	0.037	4054	tags=63%, list=26%, signal=84%	
RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3	RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3		102	0.52667713	2.1273596	0.0	6.391796E-4	0.05	4993	tags=66%, list=32%, signal=96%	
DEGRADATION OF DVL%REACTOME%R-HSA-4641258.2	DEGRADATION OF DVL%REACTOME%R-HSA-4641258.2		53	0.60120016	2.1253276	0.0	6.441655E-4	0.051	3562	tags=62%, list=23%, signal=81%	
CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 79%1236978	CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 79%1236978		44	0.62273026	2.1241472	0.0	6.6103856E-4	0.053	4054	tags=70%, list=26%, signal=95%	
P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 79%69580	P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 79%69580		64	0.56866795	2.1124012	0.0	7.8387547E-4	0.062	3562	tags=56%, list=23%, signal=73%	
ZINC HOMEOSTASIS%WIKIPATHWAYS_20220310%WP3529%HOMO SAPIENS	ZINC HOMEOSTASIS%WIKIPATHWAYS_20220310%WP3529%HOMO SAPIENS		24	0.71066725	2.1105578	0.0	8.1105786E-4	0.064	330	tags=25%, list=2%, signal=26%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		77	0.5470098	2.1067564	0.0	8.838779E-4	0.071	4595	tags=62%, list=30%, signal=88%	
