NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CHOLESTEROL HOMEOSTASIS%GOBP%GO:0042632	CHOLESTEROL HOMEOSTASIS%GOBP%GO:0042632	Details ...	42	-0.5481271	-1.9215931	0.0	0.07469455	0.714	2424	tags=43%, list=16%, signal=51%	
CASPASE ACTIVATION VIA EXTRINSIC APOPTOTIC SIGNALLING PATHWAY%REACTOME DATABASE ID RELEASE 79%5357769	CASPASE ACTIVATION VIA EXTRINSIC APOPTOTIC SIGNALLING PATHWAY%REACTOME DATABASE ID RELEASE 79%5357769	Details ...	20	-0.65023	-1.9008015	0.0021834061	0.09222036	0.814	1335	tags=35%, list=9%, signal=38%	
WNT SIGNALING IN KIDNEY DISEASE%WIKIPATHWAYS_20220310%WP4150%HOMO SAPIENS	WNT SIGNALING IN KIDNEY DISEASE%WIKIPATHWAYS_20220310%WP4150%HOMO SAPIENS	Details ...	21	-0.6384189	-1.8972899	0.0021097045	0.090144664	0.823	2650	tags=52%, list=17%, signal=63%	
MAINTENANCE OF BLOOD-BRAIN BARRIER%GOBP%GO:0035633	MAINTENANCE OF BLOOD-BRAIN BARRIER%GOBP%GO:0035633	Details ...	22	-0.61987877	-1.8879946	0.0	0.09515836	0.855	904	tags=36%, list=6%, signal=39%	
HEDGEHOG SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP4249%HOMO SAPIENS	HEDGEHOG SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP4249%HOMO SAPIENS	Details ...	26	-0.59521604	-1.8788339	0.0	0.10164058	0.885	2157	tags=46%, list=14%, signal=54%	
REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030888	REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030888	Details ...	21	-0.61965257	-1.8763952	0.0	0.099536285	0.891	2257	tags=38%, list=15%, signal=45%	
FGF SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FGF SIGNALING PATHWAY	FGF SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FGF SIGNALING PATHWAY		35	-0.5536727	-1.8734636	0.0	0.09830955	0.901	2693	tags=43%, list=17%, signal=52%	
REGULATION OF MACROPHAGE MIGRATION%GOBP%GO:1905521	REGULATION OF MACROPHAGE MIGRATION%GOBP%GO:1905521		20	-0.63348716	-1.8717803	0.0	0.09582034	0.907	1497	tags=35%, list=10%, signal=39%	
MAMMARY GLAND DEVELOPMENT%GOBP%GO:0030879	MAMMARY GLAND DEVELOPMENT%GOBP%GO:0030879		22	-0.6224701	-1.870539	0.0	0.09315741	0.914	1762	tags=50%, list=11%, signal=56%	
PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY	PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY		29	-0.5706528	-1.8621463	0.0	0.0992068	0.931	2693	tags=48%, list=17%, signal=58%	
ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952	ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952		48	-0.51277363	-1.8559979	0.0	0.102586836	0.941	1685	tags=27%, list=11%, signal=30%	
DEFENSE RESPONSE TO SYMBIONT%GOBP%GO:0140546	DEFENSE RESPONSE TO SYMBIONT%GOBP%GO:0140546		131	-0.41874334	-1.8548111	0.0	0.09990186	0.943	2954	tags=37%, list=19%, signal=46%	
DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607	DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607		131	-0.41874334	-1.8543046	0.0	0.09682848	0.944	2954	tags=37%, list=19%, signal=46%	
NEGATIVE REGULATION OF AXON EXTENSION INVOLVED IN AXON GUIDANCE%GOBP%GO:0048843	NEGATIVE REGULATION OF AXON EXTENSION INVOLVED IN AXON GUIDANCE%GOBP%GO:0048843		15	-0.6804236	-1.8507835	0.0021598272	0.0973775	0.95	1163	tags=40%, list=7%, signal=43%	
CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20220310%WP4018%HOMO SAPIENS	CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20220310%WP4018%HOMO SAPIENS		50	-0.5043148	-1.8469429	0.002283105	0.098031394	0.954	269	tags=14%, list=2%, signal=14%	
DNA REPLICATION INITIATION%GOBP%GO:0006270	DNA REPLICATION INITIATION%GOBP%GO:0006270		23	-0.60398924	-1.8417072	0.0021786492	0.10101672	0.966	3227	tags=57%, list=21%, signal=71%	
SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423	SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423		132	-0.40187564	-1.8198822	0.0	0.12520358	0.983	2393	tags=30%, list=15%, signal=36%	
PID_WNT_SIGNALING_PATHWAY%MSIGDB_C2%PID_WNT_SIGNALING_PATHWAY	PID_WNT_SIGNALING_PATHWAY%MSIGDB_C2%PID_WNT_SIGNALING_PATHWAY		17	-0.64721334	-1.8193078	0.002016129	0.12217702	0.984	1844	tags=53%, list=12%, signal=60%	
LEARNING%GOBP%GO:0007612	LEARNING%GOBP%GO:0007612		28	-0.58394593	-1.8110212	0.0	0.12933664	0.989	3949	tags=54%, list=25%, signal=72%	
REGIONALIZATION%GOBP%GO:0003002	REGIONALIZATION%GOBP%GO:0003002		74	-0.44955412	-1.8043779	0.0	0.13474156	0.995	1685	tags=23%, list=11%, signal=26%	
BIOMINERALIZATION%GOBP%GO:0110148	BIOMINERALIZATION%GOBP%GO:0110148		24	-0.58400667	-1.7978864	0.0061099795	0.14015722	0.997	3240	tags=58%, list=21%, signal=74%	
POSITIVE REGULATION OF SYNAPTIC TRANSMISSION%GOBP%GO:0050806	POSITIVE REGULATION OF SYNAPTIC TRANSMISSION%GOBP%GO:0050806		40	-0.5195938	-1.7952727	0.0021929825	0.13970286	0.997	3512	tags=52%, list=23%, signal=68%	
NEGATIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051148	NEGATIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051148		27	-0.56461996	-1.7945123	0.0	0.13700908	0.998	3198	tags=56%, list=21%, signal=70%	
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 79%176187	ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 79%176187		35	-0.53100246	-1.7944086	0.008752735	0.13354315	0.998	2756	tags=31%, list=18%, signal=38%	
NEOVASCULARISATION PROCESSES%WIKIPATHWAYS_20220310%WP4331%HOMO SAPIENS	NEOVASCULARISATION PROCESSES%WIKIPATHWAYS_20220310%WP4331%HOMO SAPIENS		22	-0.5981529	-1.791476	0.0	0.13395298	0.998	2863	tags=50%, list=18%, signal=61%	
DNA METHYLATION OR DEMETHYLATION%GOBP%GO:0044728	DNA METHYLATION OR DEMETHYLATION%GOBP%GO:0044728		37	-0.5191994	-1.7910742	0.0	0.13118264	0.998	4158	tags=46%, list=27%, signal=63%	
POSITIVE REGULATION OF AXON EXTENSION%GOBP%GO:0045773	POSITIVE REGULATION OF AXON EXTENSION%GOBP%GO:0045773		16	-0.6511554	-1.789148	0.0021645022	0.13097626	0.998	3799	tags=75%, list=24%, signal=99%	
B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050853	B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050853		15	-0.66352457	-1.7854322	0.004032258	0.13344832	0.999	2438	tags=53%, list=16%, signal=63%	
NEGATIVE REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051154	NEGATIVE REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051154		15	-0.65591025	-1.7771144	0.0102459015	0.1414455	0.999	3198	tags=60%, list=21%, signal=76%	
VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048010	VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048010		19	-0.6078899	-1.7742851	0.0061601643	0.14172445	0.999	3047	tags=58%, list=20%, signal=72%	
GONAD DEVELOPMENT%GOBP%GO:0008406	GONAD DEVELOPMENT%GOBP%GO:0008406		42	-0.49443546	-1.7725203	0.0	0.14122476	0.999	508	tags=21%, list=3%, signal=22%	
REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147	REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147		59	-0.46648067	-1.7722698	0.0	0.13852456	0.999	3963	tags=58%, list=26%, signal=77%	
REGULATION OF EXTENT OF CELL GROWTH%GOBP%GO:0061387	REGULATION OF EXTENT OF CELL GROWTH%GOBP%GO:0061387		46	-0.48438287	-1.7654427	0.004464286	0.14538698	0.999	4085	tags=54%, list=26%, signal=74%	
BONE MORPHOGENESIS%GOBP%GO:0060349	BONE MORPHOGENESIS%GOBP%GO:0060349		22	-0.5865659	-1.7571187	0.0	0.15432344	1.0	2826	tags=64%, list=18%, signal=78%	
NOTCH SIGNALING%WIKIPATHWAYS_20220310%WP268%HOMO SAPIENS	NOTCH SIGNALING%WIKIPATHWAYS_20220310%WP268%HOMO SAPIENS		29	-0.5333251	-1.7483	0.0040899795	0.16452293	1.0	2841	tags=45%, list=18%, signal=55%	
LENS DEVELOPMENT IN CAMERA-TYPE EYE%GOBP%GO:0002088	LENS DEVELOPMENT IN CAMERA-TYPE EYE%GOBP%GO:0002088		19	-0.6013436	-1.7469549	0.008658009	0.16311643	1.0	1083	tags=26%, list=7%, signal=28%	
TOLL-LIKE RECEPTOR SIGNALING RELATED TO MYD88%WIKIPATHWAYS_20220310%WP3858%HOMO SAPIENS	TOLL-LIKE RECEPTOR SIGNALING RELATED TO MYD88%WIKIPATHWAYS_20220310%WP3858%HOMO SAPIENS		24	-0.5597346	-1.7463921	0.007889546	0.1608939	1.0	3738	tags=71%, list=24%, signal=93%	
HEXOSE CATABOLIC PROCESS%GOBP%GO:0019320	HEXOSE CATABOLIC PROCESS%GOBP%GO:0019320		19	-0.61020535	-1.7439781	0.007952286	0.16142297	1.0	3850	tags=58%, list=25%, signal=77%	
DNA MODIFICATION%GOBP%GO:0006304	DNA MODIFICATION%GOBP%GO:0006304		58	-0.45789593	-1.7423115	0.0022573364	0.16090627	1.0	4158	tags=43%, list=27%, signal=59%	
CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010	CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010		73	-0.43480906	-1.7420261	0.0	0.15837084	1.0	3047	tags=36%, list=20%, signal=44%	
HEMATOPOIETIC STEM CELL DIFFERENTIATION%WIKIPATHWAYS_20220310%WP2849%HOMO SAPIENS	HEMATOPOIETIC STEM CELL DIFFERENTIATION%WIKIPATHWAYS_20220310%WP2849%HOMO SAPIENS		21	-0.5823524	-1.7406697	0.0020661156	0.15796351	1.0	1852	tags=52%, list=12%, signal=59%	
REGULATION OF AXON EXTENSION%GOBP%GO:0030516	REGULATION OF AXON EXTENSION%GOBP%GO:0030516		43	-0.49292898	-1.7394269	0.0042918455	0.15715949	1.0	3336	tags=49%, list=22%, signal=62%	
REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045685	REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045685		20	-0.5949577	-1.7371219	0.006134969	0.15799285	1.0	2863	tags=65%, list=18%, signal=80%	
REGULATION OF VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046596	REGULATION OF VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046596		29	-0.53404856	-1.73435	0.004115226	0.1595622	1.0	2924	tags=59%, list=19%, signal=72%	
INNER EAR DEVELOPMENT%GOBP%GO:0048839	INNER EAR DEVELOPMENT%GOBP%GO:0048839		29	-0.53186506	-1.7332745	0.006535948	0.15825638	1.0	2601	tags=45%, list=17%, signal=54%	
POSITIVE REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:1903055	POSITIVE REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:1903055		17	-0.60421973	-1.7317321	0.008	0.15807827	1.0	3877	tags=65%, list=25%, signal=86%	
MALE GONAD DEVELOPMENT%GOBP%GO:0008584	MALE GONAD DEVELOPMENT%GOBP%GO:0008584		24	-0.5625574	-1.731037	0.00811359	0.15665536	1.0	1010	tags=33%, list=7%, signal=36%	
GLAND DEVELOPMENT%GOBP%GO:0048732	GLAND DEVELOPMENT%GOBP%GO:0048732		69	-0.43853435	-1.7287695	0.0	0.15744078	1.0	1762	tags=35%, list=11%, signal=39%	
HEART DEVELOPMENT%WIKIPATHWAYS_20220310%WP1591%HOMO SAPIENS	HEART DEVELOPMENT%WIKIPATHWAYS_20220310%WP1591%HOMO SAPIENS		24	-0.5644332	-1.7258807	0.0020618557	0.1592877	1.0	1882	tags=38%, list=12%, signal=43%	
SENSORY ORGAN MORPHOGENESIS%GOBP%GO:0090596	SENSORY ORGAN MORPHOGENESIS%GOBP%GO:0090596		64	-0.43943337	-1.721889	0.0	0.16300479	1.0	2601	tags=31%, list=17%, signal=37%	
ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851	ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851		68	-0.43453556	-1.7209445	0.0	0.16219144	1.0	2438	tags=40%, list=16%, signal=47%	
DIGESTIVE SYSTEM PROCESS%GOBP%GO:0022600	DIGESTIVE SYSTEM PROCESS%GOBP%GO:0022600		19	-0.6000851	-1.719675	0.012345679	0.16198125	1.0	1171	tags=42%, list=8%, signal=45%	
GLIAL CELL DIFFERENTIATION%GOBP%GO:0010001	GLIAL CELL DIFFERENTIATION%GOBP%GO:0010001		52	-0.46172917	-1.7181774	0.004484305	0.16161619	1.0	3581	tags=42%, list=23%, signal=55%	
MONOSACCHARIDE CATABOLIC PROCESS%GOBP%GO:0046365	MONOSACCHARIDE CATABOLIC PROCESS%GOBP%GO:0046365		22	-0.57115954	-1.7164896	0.014989293	0.16168712	1.0	3850	tags=55%, list=25%, signal=72%	
HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDB_C2%HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDB_C2%HALLMARK_INTERFERON_ALPHA_RESPONSE		73	-0.43420854	-1.7160865	0.004750594	0.159936	1.0	1894	tags=37%, list=12%, signal=42%	
REGULATION OF NEURON MIGRATION%GOBP%GO:2001222	REGULATION OF NEURON MIGRATION%GOBP%GO:2001222		18	-0.59641916	-1.7143972	0.004255319	0.16052029	1.0	1497	tags=33%, list=10%, signal=37%	
NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010719	NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010719		22	-0.57111883	-1.7138689	0.00814664	0.15918615	1.0	1478	tags=41%, list=10%, signal=45%	
INNER EAR MORPHOGENESIS%GOBP%GO:0042472	INNER EAR MORPHOGENESIS%GOBP%GO:0042472		16	-0.6285811	-1.7134228	0.014830508	0.15755418	1.0	4555	tags=63%, list=29%, signal=88%	
IMMUNE RESPONSE-REGULATING SIGNALING PATHWAY%GOBP%GO:0002764	IMMUNE RESPONSE-REGULATING SIGNALING PATHWAY%GOBP%GO:0002764		150	-0.37747157	-1.7133431	0.0	0.15560165	1.0	2452	tags=33%, list=16%, signal=38%	
RESPONSE TO ESTROGEN%GOBP%GO:0043627	RESPONSE TO ESTROGEN%GOBP%GO:0043627		27	-0.5421342	-1.7117063	0.002118644	0.15549259	1.0	1972	tags=37%, list=13%, signal=42%	
EYE DEVELOPMENT%GOBP%GO:0001654	EYE DEVELOPMENT%GOBP%GO:0001654		102	-0.3996903	-1.7108063	0.0	0.15478219	1.0	3832	tags=42%, list=25%, signal=56%	
BMP RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BMP RECEPTOR SIGNALING	BMP RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BMP RECEPTOR SIGNALING		30	-0.52135783	-1.7104023	0.006369427	0.15327199	1.0	306	tags=20%, list=2%, signal=20%	
SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880	SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880		105	-0.4025351	-1.7095009	0.0	0.15258743	1.0	3832	tags=42%, list=25%, signal=55%	
IN UTERO EMBRYONIC DEVELOPMENT%GOBP%GO:0001701	IN UTERO EMBRYONIC DEVELOPMENT%GOBP%GO:0001701		34	-0.5111685	-1.699468	0.00896861	0.16573443	1.0	3079	tags=50%, list=20%, signal=62%	
DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 79%212676	DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 79%212676		15	-0.62014836	-1.6953177	0.020283977	0.17006238	1.0	390	tags=20%, list=3%, signal=20%	
REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032677	REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032677		49	-0.4608818	-1.692944	0.009049774	0.17132486	1.0	2219	tags=45%, list=14%, signal=52%	
REGULATION OF MACROPHAGE CHEMOTAXIS%GOBP%GO:0010758	REGULATION OF MACROPHAGE CHEMOTAXIS%GOBP%GO:0010758		17	-0.60289645	-1.6924782	0.012552301	0.16983607	1.0	1497	tags=35%, list=10%, signal=39%	
REGULATION OF HIPPO SIGNALING%GOBP%GO:0035330	REGULATION OF HIPPO SIGNALING%GOBP%GO:0035330		19	-0.59115314	-1.6919454	0.01039501	0.16854495	1.0	2712	tags=37%, list=17%, signal=45%	
TELENCEPHALON DEVELOPMENT%GOBP%GO:0021537	TELENCEPHALON DEVELOPMENT%GOBP%GO:0021537		64	-0.43507192	-1.6902767	0.0023310024	0.16918948	1.0	2393	tags=34%, list=15%, signal=40%	
TIGHT JUNCTION INTERACTIONS%REACTOME%R-HSA-420029.1	TIGHT JUNCTION INTERACTIONS%REACTOME%R-HSA-420029.1		20	-0.5810833	-1.6883723	0.0065075923	0.16994223	1.0	904	tags=30%, list=6%, signal=32%	
POSITIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043536	POSITIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043536		39	-0.47805864	-1.6858653	0.0022779044	0.17205928	1.0	2863	tags=41%, list=18%, signal=50%	
WNT SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%WNT SIGNALING NETWORK	WNT SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%WNT SIGNALING NETWORK		20	-0.5806593	-1.6835525	0.013565891	0.17340648	1.0	1844	tags=45%, list=12%, signal=51%	
PROTEIN REFOLDING%GOBP%GO:0042026	PROTEIN REFOLDING%GOBP%GO:0042026		19	-0.5831864	-1.6830889	0.008528785	0.17214793	1.0	1818	tags=42%, list=12%, signal=48%	
PID_RHOA_REG_PATHWAY%MSIGDB_C2%PID_RHOA_REG_PATHWAY	PID_RHOA_REG_PATHWAY%MSIGDB_C2%PID_RHOA_REG_PATHWAY		33	-0.49604887	-1.6818936	0.010615711	0.17197815	1.0	4293	tags=55%, list=28%, signal=75%	
EMBRYONIC STEM CELL PLURIPOTENCY PATHWAYS%WIKIPATHWAYS_20220310%WP3931%HOMO SAPIENS	EMBRYONIC STEM CELL PLURIPOTENCY PATHWAYS%WIKIPATHWAYS_20220310%WP3931%HOMO SAPIENS		63	-0.43003824	-1.6803253	0.004576659	0.17271109	1.0	2650	tags=37%, list=17%, signal=44%	
REGULATION OF POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0032881	REGULATION OF POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0032881		26	-0.5225102	-1.6768075	0.011848342	0.1765264	1.0	4292	tags=62%, list=28%, signal=85%	
DOWNREGULATION OF TGF-BETA RECEPTOR SIGNALING%REACTOME DATABASE ID RELEASE 79%2173788	DOWNREGULATION OF TGF-BETA RECEPTOR SIGNALING%REACTOME DATABASE ID RELEASE 79%2173788		25	-0.53687894	-1.6760954	0.008438818	0.1756728	1.0	347	tags=32%, list=2%, signal=33%	
REGULATION OF TRANS-SYNAPTIC SIGNALING%GOBP%GO:0099177	REGULATION OF TRANS-SYNAPTIC SIGNALING%GOBP%GO:0099177		128	-0.37833533	-1.6747094	0.004750594	0.17575726	1.0	3512	tags=42%, list=23%, signal=54%	
TRANS-SYNAPTIC SIGNALING%GOBP%GO:0099537	TRANS-SYNAPTIC SIGNALING%GOBP%GO:0099537		141	-0.37226203	-1.6713654	0.0	0.17891778	1.0	3792	tags=37%, list=24%, signal=48%	
VISUAL SYSTEM DEVELOPMENT%GOBP%GO:0150063	VISUAL SYSTEM DEVELOPMENT%GOBP%GO:0150063		103	-0.39947286	-1.6711313	0.0	0.17741172	1.0	3832	tags=42%, list=25%, signal=55%	
TOLL-LIKE RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP75%HOMO SAPIENS	TOLL-LIKE RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP75%HOMO SAPIENS		53	-0.4391811	-1.67113	0.006666667	0.17554423	1.0	3745	tags=55%, list=24%, signal=72%	
PLURIPOTENT STEM CELL DIFFERENTIATION PATHWAY%WIKIPATHWAYS_20220310%WP2848%HOMO SAPIENS	PLURIPOTENT STEM CELL DIFFERENTIATION PATHWAY%WIKIPATHWAYS_20220310%WP2848%HOMO SAPIENS		16	-0.5974071	-1.6682167	0.01417004	0.1781415	1.0	1010	tags=38%, list=7%, signal=40%	
NUCLEAR DNA REPLICATION%GOBP%GO:0033260	NUCLEAR DNA REPLICATION%GOBP%GO:0033260		21	-0.5617564	-1.6652955	0.010351967	0.18106009	1.0	3627	tags=57%, list=23%, signal=74%	
MODULATION OF CHEMICAL SYNAPTIC TRANSMISSION%GOBP%GO:0050804	MODULATION OF CHEMICAL SYNAPTIC TRANSMISSION%GOBP%GO:0050804		127	-0.38418728	-1.6651328	0.0	0.17953017	1.0	3512	tags=43%, list=23%, signal=55%	
POSITIVE REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:1904894	POSITIVE REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:1904894		19	-0.5716893	-1.6650525	0.01048218	0.1778883	1.0	2863	tags=42%, list=18%, signal=52%	
MITOCHONDRIAL IMMUNE RESPONSE TO SARS-COV-2%WIKIPATHWAYS_20220310%WP5038%HOMO SAPIENS	MITOCHONDRIAL IMMUNE RESPONSE TO SARS-COV-2%WIKIPATHWAYS_20220310%WP5038%HOMO SAPIENS		23	-0.559966	-1.6649259	0.0084566595	0.17634112	1.0	3405	tags=57%, list=22%, signal=72%	
INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.6	INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.6		55	-0.4405145	-1.6644263	0.006849315	0.17551045	1.0	2954	tags=49%, list=19%, signal=60%	
